id,time,x,y,z
1404,"2012-11-19 15:52:00",217,195,2
1405,"2012-11-19 15:52:00",217,195,2
1406,"2012-11-19 15:52:00",217,195,2
1407,"2012-11-19 15:52:00",217,195,2
1408,"2012-11-19 15:52:00",217,195,2
1409,"2012-11-19 15:52:00",217,195,2
1410,"2012-11-19 15:52:00",217,195,2
1411,"2012-11-19 15:52:00",217,195,2
1412,"2012-11-19 15:52:00",217,195,2
1413,"2012-11-19 15:52:00",217,195,2
1414,"2012-11-19 15:52:00",217,195,2
1415,"2012-11-19 15:52:00",217,195,2
1416,"2012-11-19 15:52:00",217,195,2
1417,"2012-11-19 15:52:00",217,195,2
1418,"2012-11-19 15:52:00",217,195,2
1419,"2012-11-19 15:52:00",217,195,2
1420,"2012-11-19 15:52:00",217,195,2
1421,"2012-11-19 15:52:22",217,159,2
1422,"2012-11-19 15:52:22",217,159,2
1423,"2012-11-19 15:52:22",217,159,2
1424,"2012-11-19 15:52:22",217,159,2
1425,"2012-11-19 15:52:22",217,159,2
1426,"2012-11-19 15:52:22",217,159,2
1427,"2012-11-19 15:52:22",217,159,2
1428,"2012-11-19 15:52:22",217,159,2
1429,"2012-11-19 15:52:22",217,159,2
1430,"2012-11-19 15:52:22",217,159,2
1431,"2012-11-19 15:52:22",217,159,2
1432,"2012-11-19 15:52:22",217,159,2
1433,"2012-11-19 15:52:22",217,159,2
1434,"2012-11-19 15:52:22",217,159,2
1435,"2012-11-19 15:52:22",217,159,2
1436,"2012-11-19 15:52:22",217,159,2
1437,"2012-11-19 15:52:22",217,159,2
1438,"2012-11-19 15:52:22",217,159,2
1439,"2012-11-19 15:52:22",217,159,2
1440,"2012-11-19 15:52:22",217,159,2
1441,"2012-11-19 15:52:44",217,133,2
1442,"2012-11-19 15:52:44",217,133,2
1443,"2012-11-19 15:52:44",217,133,2
1444,"2012-11-19 15:52:44",217,133,2
1445,"2012-11-19 15:52:44",217,133,2
1446,"2012-11-19 15:52:44",217,133,2
1447,"2012-11-19 15:52:44",217,133,2
1448,"2012-11-19 15:52:44",217,133,2
1449,"2012-11-19 15:52:44",217,133,2
1450,"2012-11-19 15:52:44",217,133,2
1451,"2012-11-19 15:52:44",217,133,2
1452,"2012-11-19 15:52:44",217,133,2
1453,"2012-11-19 15:52:44",217,133,2
1454,"2012-11-19 15:52:44",217,133,2
1455,"2012-11-19 15:52:44",217,133,2
1456,"2012-11-19 15:52:44",217,133,2
1457,"2012-11-19 15:52:44",217,133,2
1458,"2012-11-19 15:52:44",217,133,2
1459,"2012-11-19 15:52:44",217,133,2
1460,"2012-11-19 15:52:44",217,133,2
1461,"2012-11-19 16:16:42",885,217,2
1462,"2012-11-19 16:16:42",885,217,2
1463,"2012-11-19 16:16:42",885,217,2
1464,"2012-11-19 16:16:42",885,217,2
1465,"2012-11-19 16:16:42",885,217,2
1466,"2012-11-19 16:16:42",885,217,2
1467,"2012-11-19 16:16:42",885,217,2
1468,"2012-11-19 16:16:42",885,217,2
1469,"2012-11-19 16:16:42",885,217,2
1470,"2012-11-19 16:16:42",885,217,2
1471,"2012-11-19 16:16:42",885,217,2
1472,"2012-11-19 16:16:42",885,217,2
1473,"2012-11-19 16:16:42",885,217,2
1474,"2012-11-19 16:16:42",885,217,2
1475,"2012-11-19 16:16:42",885,217,2
1476,"2012-11-19 16:16:42",885,217,2
1477,"2012-11-19 16:16:42",885,217,2
1478,"2012-11-19 16:16:42",885,217,2
1479,"2012-11-19 16:16:42",885,217,2
1480,"2012-11-19 16:16:42",885,217,2
1481,"2012-11-19 16:17:05",849,217,2
1482,"2012-11-19 16:17:05",849,217,2
1483,"2012-11-19 16:17:05",849,217,2
1484,"2012-11-19 16:17:05",849,217,2
1485,"2012-11-19 16:17:05",849,217,2
1486,"2012-11-19 16:17:05",849,217,2
1487,"2012-11-19 16:17:05",849,217,2
1488,"2012-11-19 16:17:05",849,217,2
1489,"2012-11-19 16:17:05",849,217,2
1490,"2012-11-19 16:17:05",849,217,2
1491,"2012-11-19 16:17:05",849,217,2
1492,"2012-11-19 16:17:05",849,217,2
1493,"2012-11-19 16:17:05",849,217,2
1494,"2012-11-19 16:17:05",849,217,2
1495,"2012-11-19 16:17:05",849,217,2
1496,"2012-11-19 16:17:05",849,217,2
1497,"2012-11-19 16:17:05",849,217,2
1498,"2012-11-19 16:17:05",849,217,2
1499,"2012-11-19 16:17:05",849,217,2
1500,"2012-11-19 16:17:05",849,217,2
1501,"2012-11-19 16:17:26",813,217,2
1502,"2012-11-19 16:17:26",813,217,2
1503,"2012-11-19 16:17:26",813,217,2
1504,"2012-11-19 16:17:26",813,217,2
1505,"2012-11-19 16:17:26",813,217,2
1506,"2012-11-19 16:17:26",813,217,2
1507,"2012-11-19 16:17:26",813,217,2
1508,"2012-11-19 16:17:26",813,217,2
1509,"2012-11-19 16:17:26",813,217,2
1510,"2012-11-19 16:17:26",813,217,2
1511,"2012-11-19 16:17:26",813,217,2
1512,"2012-11-19 16:17:26",813,217,2
1513,"2012-11-19 16:17:26",813,217,2
1514,"2012-11-19 16:17:26",813,217,2
1515,"2012-11-19 16:17:26",813,217,2
1516,"2012-11-19 16:17:26",813,217,2
1517,"2012-11-19 16:17:26",813,217,2
1518,"2012-11-19 16:17:26",813,217,2
1519,"2012-11-19 16:17:26",813,217,2
1520,"2012-11-19 16:17:26",813,217,2
1521,"2012-11-19 16:18:18",777,217,2
1522,"2012-11-19 16:18:18",777,217,2
1523,"2012-11-19 16:18:18",777,217,2
1524,"2012-11-19 15:53:42",259,147,2
1525,"2012-11-19 16:18:18",777,217,2
1526,"2012-11-19 15:53:42",259,147,2
1527,"2012-11-19 15:53:42",259,147,2
1528,"2012-11-19 15:53:42",259,147,2
1529,"2012-11-19 16:18:18",777,217,2
1530,"2012-11-19 15:53:42",259,147,2
1531,"2012-11-19 15:53:42",259,147,2
1532,"2012-11-19 16:18:18",777,217,2
1533,"2012-11-19 15:53:42",259,147,2
1534,"2012-11-19 16:18:18",777,217,2
1535,"2012-11-19 15:53:42",259,147,2
1536,"2012-11-19 15:53:42",259,147,2
1537,"2012-11-19 15:53:42",259,147,2
1538,"2012-11-19 16:18:18",777,217,2
1539,"2012-11-19 15:53:42",259,147,2
1540,"2012-11-19 15:53:42",259,147,2
1541,"2012-11-19 16:18:18",777,217,2
1542,"2012-11-19 15:53:42",259,147,2
1543,"2012-11-19 15:53:42",259,147,2
1544,"2012-11-19 16:18:18",777,217,2
1545,"2012-11-19 15:53:42",259,147,2
1546,"2012-11-19 16:18:18",777,217,2
1547,"2012-11-19 15:53:42",259,147,2
1548,"2012-11-19 15:53:42",259,147,2
1549,"2012-11-19 16:18:18",777,217,2
1550,"2012-11-19 15:53:42",259,147,2
1551,"2012-11-19 16:18:18",777,217,2
1552,"2012-11-19 15:53:42",259,147,2
1553,"2012-11-19 15:53:42",259,147,2
1554,"2012-11-19 15:54:20",223,147,2
1555,"2012-11-19 16:18:18",777,217,2
1556,"2012-11-19 15:54:20",223,147,2
1557,"2012-11-19 15:54:20",223,147,2
1558,"2012-11-19 16:18:18",777,217,2
1559,"2012-11-19 15:54:20",223,147,2
1560,"2012-11-19 15:54:20",223,147,2
1561,"2012-11-19 16:18:18",777,217,2
1562,"2012-11-19 15:54:20",223,147,2
1563,"2012-11-19 15:54:20",223,147,2
1564,"2012-11-19 16:18:18",777,217,2
1565,"2012-11-19 15:54:20",223,147,2
1566,"2012-11-19 15:54:20",223,147,2
1567,"2012-11-19 16:18:18",777,217,2
1568,"2012-11-19 15:54:20",223,147,2
1569,"2012-11-19 16:18:18",777,217,2
1570,"2012-11-19 15:54:20",223,147,2
1571,"2012-11-19 15:54:20",223,147,2
1572,"2012-11-19 15:54:20",223,147,2
1573,"2012-11-19 16:18:18",777,217,2
1574,"2012-11-19 15:54:20",223,147,2
1575,"2012-11-19 16:18:40",741,217,2
1576,"2012-11-19 15:54:20",223,147,2
1577,"2012-11-19 15:54:20",223,147,2
1578,"2012-11-19 16:18:40",741,217,2
1579,"2012-11-19 15:54:20",223,147,2
1580,"2012-11-19 15:54:20",223,147,2
1581,"2012-11-19 16:18:40",741,217,2
1582,"2012-11-19 15:54:20",223,147,2
1583,"2012-11-19 15:54:20",223,147,2
1584,"2012-11-19 16:18:40",741,217,2
1585,"2012-11-19 15:54:51",187,147,2
1586,"2012-11-19 15:54:51",187,147,2
1587,"2012-11-19 16:18:40",741,217,2
1588,"2012-11-19 15:54:51",187,147,2
1589,"2012-11-19 16:18:40",741,217,2
1590,"2012-11-19 15:54:51",187,147,2
1591,"2012-11-19 15:54:51",187,147,2
1592,"2012-11-19 16:18:40",741,217,2
1593,"2012-11-19 15:54:51",187,147,2
1594,"2012-11-19 15:54:51",187,147,2
1595,"2012-11-19 16:18:40",741,217,2
1596,"2012-11-19 15:54:51",187,147,2
1597,"2012-11-19 15:54:51",187,147,2
1598,"2012-11-19 16:18:40",741,217,2
1599,"2012-11-19 15:54:51",187,147,2
1600,"2012-11-19 15:54:51",187,147,2
1601,"2012-11-19 16:18:40",741,217,2
1602,"2012-11-19 15:54:51",187,147,2
1603,"2012-11-19 16:18:40",741,217,2
1604,"2012-11-19 15:54:51",187,147,2
1605,"2012-11-19 15:54:51",187,147,2
1606,"2012-11-19 16:18:40",741,217,2
1607,"2012-11-19 15:54:51",187,147,2
1608,"2012-11-19 15:54:51",187,147,2
1609,"2012-11-19 16:18:40",741,217,2
1610,"2012-11-19 15:54:51",187,147,2
1611,"2012-11-19 16:18:40",741,217,2
1612,"2012-11-19 15:54:51",187,147,2
1613,"2012-11-19 15:54:51",187,147,2
1614,"2012-11-19 16:18:40",741,217,2
1615,"2012-11-19 15:54:51",187,147,2
1616,"2012-11-19 15:55:14",161,147,2
1617,"2012-11-19 16:18:40",741,217,2
1618,"2012-11-19 15:55:14",161,147,2
1619,"2012-11-19 16:18:40",741,217,2
1620,"2012-11-19 15:55:14",161,147,2
1621,"2012-11-19 16:18:40",741,217,2
1622,"2012-11-19 15:55:14",161,147,2
1623,"2012-11-19 15:55:14",161,147,2
1624,"2012-11-19 15:55:14",161,147,2
1625,"2012-11-19 16:18:40",741,217,2
1626,"2012-11-19 15:55:14",161,147,2
1627,"2012-11-19 15:55:14",161,147,2
1628,"2012-11-19 16:18:40",741,217,2
1629,"2012-11-19 15:55:14",161,147,2
1630,"2012-11-19 15:55:14",161,147,2
1631,"2012-11-19 16:19:02",705,217,2
1632,"2012-11-19 15:55:14",161,147,2
1633,"2012-11-19 16:19:02",705,217,2
1634,"2012-11-19 16:19:02",705,217,2
1635,"2012-11-19 15:55:14",161,147,2
1636,"2012-11-19 15:55:14",161,147,2
1637,"2012-11-19 16:19:02",705,217,2
1638,"2012-11-19 15:55:14",161,147,2
1639,"2012-11-19 15:55:14",161,147,2
1640,"2012-11-19 16:19:02",705,217,2
1641,"2012-11-19 15:55:14",161,147,2
1642,"2012-11-19 16:19:02",705,217,2
1643,"2012-11-19 15:55:14",161,147,2
1644,"2012-11-19 15:55:14",161,147,2
1645,"2012-11-19 15:55:14",161,147,2
1646,"2012-11-19 16:19:02",705,217,2
1647,"2012-11-19 15:55:14",161,147,2
1648,"2012-11-19 16:19:02",705,217,2
1649,"2012-11-19 16:19:02",705,217,2
1650,"2012-11-19 16:19:02",705,217,2
1651,"2012-11-19 16:19:02",705,217,2
1652,"2012-11-19 16:19:02",705,217,2
1653,"2012-11-19 16:19:02",705,217,2
1654,"2012-11-19 16:19:02",705,217,2
1655,"2012-11-19 16:19:02",705,217,2
1656,"2012-11-19 16:19:02",705,217,2
1657,"2012-11-19 16:19:02",705,217,2
1658,"2012-11-19 16:19:02",705,217,2
1659,"2012-11-19 16:19:02",705,217,2
1660,"2012-11-19 16:19:02",705,217,2
1661,"2012-11-19 16:19:51",669,217,2
1662,"2012-11-19 16:19:51",669,217,2
1663,"2012-11-19 16:19:51",669,217,2
1664,"2012-11-19 16:19:51",669,217,2
1665,"2012-11-19 16:19:51",669,217,2
1666,"2012-11-19 16:19:51",669,217,2
1667,"2012-11-19 16:19:51",669,217,2
1668,"2012-11-19 16:19:51",669,217,2
1669,"2012-11-19 16:19:51",669,217,2
1670,"2012-11-19 16:19:51",669,217,2
1671,"2012-11-19 16:19:51",669,217,2
1672,"2012-11-19 16:19:51",669,217,2
1673,"2012-11-19 16:19:51",669,217,2
1674,"2012-11-19 16:19:51",669,217,2
1675,"2012-11-19 16:19:51",669,217,2
1676,"2012-11-19 16:19:51",669,217,2
1677,"2012-11-19 16:19:51",669,217,2
1678,"2012-11-19 16:19:51",669,217,2
1679,"2012-11-19 16:19:51",669,217,2
1680,"2012-11-19 16:19:51",669,217,2
1681,"2012-11-19 16:20:11",633,217,2
1682,"2012-11-19 16:20:11",633,217,2
1683,"2012-11-19 16:20:11",633,217,2
1684,"2012-11-19 16:20:11",633,217,2
1685,"2012-11-19 16:20:11",633,217,2
1686,"2012-11-19 16:20:11",633,217,2
1687,"2012-11-19 16:20:11",633,217,2
1688,"2012-11-19 16:20:11",633,217,2
1689,"2012-11-19 16:20:11",633,217,2
1690,"2012-11-19 16:20:11",633,217,2
1691,"2012-11-19 16:20:11",633,217,2
1692,"2012-11-19 16:20:11",633,217,2
1693,"2012-11-19 16:20:11",633,217,2
1694,"2012-11-19 16:20:11",633,217,2
1695,"2012-11-19 16:20:11",633,217,2
1696,"2012-11-19 16:20:11",633,217,2
1697,"2012-11-19 16:20:11",633,217,2
1698,"2012-11-19 16:20:11",633,217,2
1699,"2012-11-19 16:20:11",633,217,2
1700,"2012-11-19 16:20:11",633,217,2
1701,"2012-11-19 16:20:35",597,217,2
1702,"2012-11-19 16:20:35",597,217,2
1703,"2012-11-19 16:20:35",597,217,2
1704,"2012-11-19 16:20:35",597,217,2
1705,"2012-11-19 16:20:35",597,217,2
1706,"2012-11-19 16:20:35",597,217,2
1707,"2012-11-19 16:20:35",597,217,2
1708,"2012-11-19 16:20:35",597,217,2
1709,"2012-11-19 16:20:35",597,217,2
1710,"2012-11-19 16:20:35",597,217,2
1711,"2012-11-19 16:20:35",597,217,2
1712,"2012-11-19 16:20:35",597,217,2
1713,"2012-11-19 16:20:35",597,217,2
1714,"2012-11-19 16:20:35",597,217,2
1715,"2012-11-19 16:20:35",597,217,2
1716,"2012-11-19 16:20:35",597,217,2
1717,"2012-11-19 16:20:35",597,217,2
1718,"2012-11-19 16:20:35",597,217,2
1719,"2012-11-19 16:20:35",597,217,2
1720,"2012-11-19 16:20:35",597,217,2
1721,"2012-11-19 16:21:01",561,217,2
1722,"2012-11-19 16:21:01",561,217,2
1723,"2012-11-19 16:21:01",561,217,2
1724,"2012-11-19 16:21:01",561,217,2
1725,"2012-11-19 16:21:01",561,217,2
1726,"2012-11-19 16:21:01",561,217,2
1727,"2012-11-19 16:21:01",561,217,2
1728,"2012-11-19 16:21:01",561,217,2
1729,"2012-11-19 16:21:01",561,217,2
1730,"2012-11-19 16:21:01",561,217,2
1731,"2012-11-19 16:21:01",561,217,2
1732,"2012-11-19 16:21:01",561,217,2
1733,"2012-11-19 16:21:01",561,217,2
1734,"2012-11-19 16:21:01",561,217,2
1735,"2012-11-19 16:21:01",561,217,2
1736,"2012-11-19 16:21:01",561,217,2
1737,"2012-11-19 16:21:01",561,217,2
1738,"2012-11-19 16:21:01",561,217,2
1739,"2012-11-19 16:21:01",561,217,2
1740,"2012-11-19 16:21:01",561,217,2
1741,"2012-11-19 16:21:53",525,217,2
1742,"2012-11-19 16:21:53",525,217,2
1743,"2012-11-19 16:21:53",525,217,2
1744,"2012-11-19 16:21:53",525,217,2
1745,"2012-11-19 16:21:53",525,217,2
1746,"2012-11-19 16:21:53",525,217,2
1747,"2012-11-19 16:21:53",525,217,2
1748,"2012-11-19 16:21:53",525,217,2
1749,"2012-11-19 16:21:53",525,217,2
1750,"2012-11-19 16:21:53",525,217,2
1751,"2012-11-19 16:21:53",525,217,2
1752,"2012-11-19 16:21:53",525,217,2
1753,"2012-11-19 16:21:53",525,217,2
1754,"2012-11-19 16:21:53",525,217,2
1755,"2012-11-19 16:21:53",525,217,2
1756,"2012-11-19 16:21:53",525,217,2
1757,"2012-11-19 16:21:53",525,217,2
1758,"2012-11-19 16:21:53",525,217,2
1759,"2012-11-19 16:21:53",525,217,2
1760,"2012-11-19 16:21:53",525,217,2
1761,"2012-11-19 16:22:13",489,217,2
1762,"2012-11-19 16:22:13",489,217,2
1763,"2012-11-19 16:22:13",489,217,2
1764,"2012-11-19 16:22:13",489,217,2
1765,"2012-11-19 16:22:13",489,217,2
1766,"2012-11-19 16:22:13",489,217,2
1767,"2012-11-19 16:22:13",489,217,2
1768,"2012-11-19 16:22:13",489,217,2
1769,"2012-11-19 16:22:13",489,217,2
1770,"2012-11-19 16:22:13",489,217,2
1771,"2012-11-19 16:22:13",489,217,2
1772,"2012-11-19 16:22:13",489,217,2
1773,"2012-11-19 16:22:13",489,217,2
1774,"2012-11-19 16:22:13",489,217,2
1775,"2012-11-19 16:22:13",489,217,2
1776,"2012-11-19 16:22:13",489,217,2
1777,"2012-11-19 16:22:13",489,217,2
1778,"2012-11-19 16:22:13",489,217,2
1779,"2012-11-19 16:22:13",489,217,2
1780,"2012-11-19 16:22:13",489,217,2
1781,"2012-11-19 16:22:32",453,217,2
1782,"2012-11-19 16:22:32",453,217,2
1783,"2012-11-19 16:22:32",453,217,2
1784,"2012-11-19 16:22:32",453,217,2
1785,"2012-11-19 16:22:32",453,217,2
1786,"2012-11-19 16:22:32",453,217,2
1787,"2012-11-19 16:22:32",453,217,2
1788,"2012-11-19 16:22:32",453,217,2
1789,"2012-11-19 16:22:32",453,217,2
1790,"2012-11-19 16:22:32",453,217,2
1791,"2012-11-19 16:22:32",453,217,2
1792,"2012-11-19 16:22:32",453,217,2
1793,"16:20:11",633,217,2
1683,"2012-11-19 16:20:11",633,217,2
1684,"2012-11-19 16:20:11",633,217,2
1685,"2012-11-19 16:20:11",633,217,2
1686,"2012-11-19 16:20:11",633,217,2
1687,"2012-11-19 16:20:11",633,217,2
1688,"2012-11-19 16:20:11",633,217,2
1689,"2012-11-19 16:20:11",633,217,2
1690,"2012-11-19 16:20:11",633,217,2
1691,"2012-11-19 16:20:11",633,217,2
1692,"2012-11-19 16:20:11",633,217,2
1693,"2012-11-19 16:20:11",633,217,2
1694,"2012-11-19 16:20:11",633,217,2
1695,"2012-11-19 16:20:11",633,217,2
1696,"2012-11-19 16:20:11",633,217,2
1697,"2012-11-19 16:20:11",633,217,2
1698,"2012-11-19 16:20:11",633,217,2
1699,"2012-11-19 16:20:11",633,217,2
1700,"2012-11-19 16:20:11",633,217,2
1701,"2012-11-19 16:20:35",597,217,2
1702,"2012-11-19 16:20:35",597,217,2
1703,"2012-11-19 16:20:35",597,217,2
1704,"2012-11-19 16:20:35",597,217,2
1705,"2012-11-19 16:20:35",597,217,2
1706,"2012-11-19 16:20:35",597,217,2
1707,"2012-11-19 16:20:35",597,217,2
1708,"2012-11-19 16:20:35",597,217,2
1709,"2012-11-19 16:20:35",597,217,2
1710,"2012-11-19 16:20:35",597,217,2
1711,"2012-11-19 16:20:35",597,217,2
1712,"2012-11-19 16:20:35",597,217,2
1713,"2012-11-19 16:20:35",597,217,2
1714,"2012-11-19 16:20:35",597,217,2
1715,"2012-11-19 16:20:35",597,217,2
1716,"2012-11-19 16:20:35",597,217,2
1717,"2012-11-19 16:20:35",597,217,2
1718,"2012-11-19 16:20:35",597,217,2
1719,"2012-11-19 16:20:35",597,217,2
1720,"2012-11-19 16:20:35",597,217,2
1721,"2012-11-19 16:21:01",561,217,2
1722,"2012-11-19 16:21:01",561,217,2
1723,"2012-11-19 16:21:01",561,217,2
1724,"2012-11-19 16:21:01",561,217,2
1725,"2012-11-19 16:21:01",561,217,2
1726,"2012-11-19 16:21:01",561,217,2
1727,"2012-11-19 16:21:01",561,217,2
1728,"2012-11-19 16:21:01",561,217,2
1729,"2012-11-19 16:21:01",561,217,2
1730,"2012-11-19 16:21:01",561,217,2
1731,"2012-11-19 16:21:01",561,217,2
1732,"2012-11-19 16:21:01",561,217,2
1733,"2012-11-19 16:21:01",561,217,2
1734,"2012-11-19 16:21:01",561,217,2
1735,"2012-11-19 16:21:01",561,217,2
1736,"2012-11-19 16:21:01",561,217,2
1737,"2012-11-19 16:21:01",561,217,2
1738,"2012-11-19 16:21:01",561,217,2
1739,"2012-11-19 16:21:01",561,217,2
1740,"2012-11-19 16:21:01",561,217,2
1741,"2012-11-19 16:21:53",525,217,2
1742,"2012-11-19 16:21:53",525,217,2
1743,"2012-11-19 16:21:53",525,217,2
1744,"2012-11-19 16:21:53",525,217,2
1745,"2012-11-19 16:21:53",525,217,2
1746,"2012-11-19 16:21:53",525,217,2
1747,"2012-11-19 16:21:53",525,217,2
1748,"2012-11-19 16:21:53",525,217,2
1749,"2012-11-19 16:21:53",525,217,2
1750,"2012-11-19 16:21:53",525,217,2
1751,"2012-11-19 16:21:53",525,217,2
1752,"2012-11-19 16:21:53",525,217,2
1753,"2012-11-19 16:21:53",525,217,2
1754,"2012-11-19 16:21:53",525,217,2
1755,"2012-11-19 16:21:53",525,217,2
1756,"2012-11-19 16:21:53",525,217,2
1757,"2012-11-19 16:21:53",525,217,2
1758,"2012-11-19 16:21:53",525,217,2
1759,"2012-11-19 16:21:53",525,217,2
1760,"2012-11-19 16:21:53",525,217,2
1761,"2012-11-19 16:22:13",489,217,2
1762,"2012-11-19 16:22:13",489,217,2
1763,"2012-11-19 16:22:13",489,217,2
1764,"2012-11-19 16:22:13",489,217,2
1765,"2012-11-19 16:22:13",489,217,2
1766,"2012-11-19 16:22:13",489,217,2
1767,"2012-11-19 16:22:13",489,217,2
1768,"2012-11-19 16:22:13",489,217,2
1769,"2012-11-19 16:22:13",489,217,2
1770,"2012-11-19 16:22:13",489,217,2
1771,"2012-11-19 16:22:13",489,217,2
1772,"2012-11-19 16:22:13",489,217,2
1773,"2012-11-19 16:22:13",489,217,2
1774,"2012-11-19 16:22:13",489,217,2
1775,"2012-11-19 16:22:13",489,217,2
1776,"2012-11-19 16:22:13",489,217,2
1777,"2012-11-19 16:22:13",489,217,2
1778,"2012-11-19 16:22:13",489,217,2
1779,"2012-11-19 16:22:13",489,217,2
1780,"2012-11-19 16:22:13",489,217,2
1781,"2012-11-19 16:22:32",453,217,2
1782,"2012-11-19 16:22:32",453,217,2
1783,"2012-11-19 16:22:32",453,217,2
1784,"2012-11-19 16:22:32",453,217,2
1785,"2012-11-19 16:22:32",453,217,2
1786,"2012-11-19 16:22:32",453,217,2
1787,"2012-11-19 16:22:32",453,217,2
1788,"2012-11-19 16:22:32",453,217,2
1789,"2012-11-19 16:22:32",453,217,2
1790,"2012-11-19 16:22:32",453,217,2
1791,"2012-11-19 16:22:32",453,217,2
1792,"2012-11-19 16:22:32",453,217,2
1793,"17,2
1904,"2012-11-19 16:25:35",237,217,2
1905,"2012-11-19 16:25:35",237,217,2
1906,"2012-11-19 16:25:35",237,217,2
1907,"2012-11-19 16:25:35",237,217,2
1908,"2012-11-19 16:25:35",237,217,2
1909,"2012-11-19 16:25:35",237,217,2
1910,"2012-11-19 16:25:35",237,217,2
1911,"2012-11-19 16:25:35",237,217,2
1912,"2012-11-19 16:25:35",237,217,2
1913,"2012-11-19 16:25:35",237,217,2
1914,"2012-11-19 16:25:35",237,217,2
1915,"2012-11-19 16:25:35",237,217,2
1916,"2012-11-19 16:25:35",237,217,2
1917,"2012-11-19 16:25:35",237,217,2
1918,"2012-11-19 16:25:35",237,217,2
1919,"2012-11-19 16:25:35",237,217,2
1920,"2012-11-19 16:25:35",237,217,2
1921,"2012-11-19 16:25:55",201,217,2
1922,"2012-11-19 16:25:55",201,217,2
1923,"2012-11-19 16:25:55",201,217,2
1924,"2012-11-19 16:25:55",201,217,2
1925,"2012-11-19 16:25:55",201,217,2
1926,"2012-11-19 16:25:55",201,217,2
1927,"2012-11-19 16:25:55",201,217,2
1928,"2012-11-19 16:25:55",201,217,2
1929,"2012-11-19 16:25:55",201,217,2
1930,"2012-11-19 16:25:55",201,217,2
1931,"2012-11-19 16:25:55",201,217,2
1932,"2012-11-19 16:25:55",201,217,2
1933,"2012-11-19 16:25:55",201,217,2
1934,"2012-11-19 16:25:55",201,217,2
1935,"2012-11-19 16:25:55",201,217,2
1936,"2012-11-19 16:25:55",201,217,2
1937,"2012-11-19 16:25:55",201,217,2
1938,"2012-11-19 16:25:55",201,217,2
1939,"2012-11-19 16:25:55",201,217,2
1940,"2012-11-19 16:25:55",201,217,2
1941,"2012-11-19 16:26:16",175,217,2
1942,"2012-11-19 16:26:16",175,217,2
1943,"2012-11-19 16:26:16",175,217,2
1944,"2012-11-19 16:26:16",175,217,2
1945,"2012-11-19 16:26:16",175,217,2
1946,"2012-11-19 16:26:16",175,217,2
1947,"2012-11-19 16:26:16",175,217,2
1948,"2012-11-19 16:26:16",175,217,2
1949,"2012-11-19 16:26:16",175,217,2
1950,"2012-11-19 16:26:16",175,217,2
1951,"2012-11-19 16:26:16",175,217,2
1952,"2012-11-19 16:26:16",175,217,2
1953,"2012-11-19 16:26:16",175,217,2
1954,"2012-11-19 16:26:16",175,217,2
1955,"2012-11-19 16:26:16",175,217,2
1956,"2012-11-19 16:26:16",175,217,2
1957,"2012-11-19 16:26:16",175,217,2
1958,"2012-11-19 16:26:16",175,217,2
1959,"2012-11-19 16:26:16",175,217,2
1960,"2012-11-19 16:26:16",175,217,2
1981,"2012-11-20 21:12:51",1631,217,2
1982,"2012-11-20 21:12:51",1631,217,2
1983,"2012-11-20 21:12:51",1631,217,2
1984,"2012-11-20 21:12:51",1631,217,2
1985,"2012-11-20 21:12:51",1631,217,2
1986,"2012-11-20 21:12:51",1631,217,2
1987,"2012-11-20 21:12:51",1631,217,2
1988,"2012-11-20 21:12:51",1631,217,2
1989,"2012-11-20 21:12:51",1631,217,2
1990,"2012-11-20 21:12:51",1631,217,2
1991,"2012-11-20 21:12:51",1631,217,2
1992,"2012-11-20 21:12:51",1631,217,2
1993,"2012-11-20 21:12:51",1631,217,2
1994,"2012-11-20 21:12:51",1631,217,2
1995,"2012-11-20 21:12:51",1631,217,2
1996,"2012-11-20 21:12:51",1631,217,2
1997,"2012-11-20 21:12:51",1631,217,2
1998,"2012-11-20 21:12:51",1631,217,2
1999,"2012-11-20 21:12:51",1631,217,2
2000,"2012-11-20 21:12:51",1631,217,2
2001,"2012-11-20 21:13:18",1631,253,2
2002,"2012-11-20 21:13:18",1631,253,2
2003,"2012-11-20 21:13:18",1631,253,2
2004,"2012-11-20 21:13:18",1631,253,2
2005,"2012-11-20 21:13:18",1631,253,2
2006,"2012-11-20 21:13:18",1631,253,2
2007,"2012-11-20 21:13:18",1631,253,2
2008,"2012-11-20 21:13:18",1631,253,2
2009,"2012-11-20 21:13:18",1631,253,2
2010,"2012-11-20 21:13:18",1631,253,2
2011,"2012-11-20 21:13:18",1631,253,2
2012,"2012-11-20 21:13:18",1631,253,2
2013,"2012-11-20 21:13:18",1631,253,2
2014,"2012-11-20 21:13:18",1631,253,2
2015,"2012-11-20 21:13:18",1631,253,2
2016,"2012-11-20 21:13:18",1631,253,2
2017,"2012-11-20 21:13:18",1631,253,2
2018,"2012-11-20 21:13:18",1631,253,2
2019,"2012-11-20 21:13:18",1631,253,2
2020,"2012-11-20 21:13:18",1631,253,2
2021,"2012-11-20 21:13:42",1631,289,2
2022,"2012-11-20 21:13:42",1631,289,2
2023,"2012-11-20 21:13:42",1631,289,2
2024,"2012-11-20 21:13:42",1631,289,2
2025,"2012-11-20 21:13:42",1631,289,2
2026,"2012-11-20 21:13:42",1631,289,2
2027,"2012-11-20 21:13:42",1631,289,2
2028,"2012-11-20 21:13:42",1631,289,2
2029,"2012-11-20 21:13:42",1631,289,2
